Plate,Well,Buffer,Temperature,Time_Factor,Time_Cont,Extraction,Technical_rep,PCR_rep,qs_conc_pg/mL,qs_conc_adjusted,Eamc_sample,Cq_sample,No_standard,Eamc_standard,Cq_standard,No_sample_ng/ul,No_sample_pg/mL
19 eDNA Pres I,D10,Longmires,RT,10 months,43,PCI,3,7,377.26076,7545.2152,1.849,34.855,1.14,1.812,22.313,0.000326871,326.8708496
19 eDNA Pres I,D11,Longmires,RT,10 months,43,PCI,3,8,392.09702,7841.9404,1.919,34.822,1.14,1.812,22.313,9.07E-05,90.6792895
19 eDNA Pres I,D12,Longmires,RT,10 months,43,PCI,3,9,440.88144,8817.6288,1.914,34.673,1.14,1.812,22.313,0.000109339,109.3387032
19 eDNA Pres I,E4,Longmires,RT,10 months,43,PCI,4,1,479.10804,9582.1608,1.92,34.489,1.14,1.812,22.313,0.000110977,110.9766687
19 eDNA Pres I,E5,Longmires,RT,10 months,43,PCI,4,2,423.78064,8475.6128,1.916,34.68,1.14,1.812,22.313,0.000105569,105.569148
19 eDNA Pres I,E6,Longmires,RT,10 months,43,PCI,4,3,579.02653,11580.5306,1.873,34.186,1.14,1.812,22.313,0.000319029,319.0285453
19 eDNA Pres I,E7,Longmires,RT,10 months,43,PCI,4,4,754.01494,15080.2988,1.869,33.78,1.14,1.812,22.313,0.000437691,437.6908285
19 eDNA Pres I,E8,Longmires,RT,10 months,43,PCI,4,5,422.793,8455.86,1.895,34.654,1.14,1.812,22.313,0.000158576,158.5756895
19 eDNA Pres I,E9,Longmires,RT,10 months,43,PCI,4,6,746.05626,14921.1252,1.858,33.857,1.14,1.812,22.313,0.000508787,508.786509
19 eDNA Pres I,E10,Longmires,RT,10 months,43,PCI,4,7,300.14184,6002.8368,1.931,35.266,1.14,1.812,22.313,5.48E-05,54.79967574
19 eDNA Pres I,E11,Longmires,RT,10 months,43,PCI,4,8,464.30362,9286.0724,1.918,34.573,1.14,1.812,22.313,0.000109741,109.7413832
19 eDNA Pres I,E12,Longmires,RT,10 months,43,PCI,4,9,670.17338,13403.4676,1.888,34.013,1.14,1.812,22.313,0.000268851,268.8508379
22 eDNA Pres I,F4,Ethanol,-20,1 year,52,Kit,1,1,52495.3492,52495.3492,1.813,27.934,1.14,1.798,22.864,0.046101834,46101.8338
22 eDNA Pres I,F5,Ethanol,-20,1 year,52,Kit,1,2,51037.48292,51037.48292,1.815,27.967,1.14,1.798,22.864,0.043844168,43844.16844
22 eDNA Pres I,F6,Ethanol,-20,1 year,52,Kit,1,3,50368.35,50368.35,1.788,27.915,1.14,1.798,22.864,0.068252858,68252.85822
22 eDNA Pres I,F7,Ethanol,-20,1 year,52,Kit,1,4,50929.04717,50929.04717,1.783,27.918,1.14,1.798,22.864,0.074403278,74403.27756
22 eDNA Pres I,F8,Ethanol,-20,1 year,52,Kit,1,5,46142.27638,46142.27638,1.818,28.128,1.14,1.798,22.864,0.038225638,38225.63796
22 eDNA Pres I,F9,Ethanol,-20,1 year,52,Kit,1,6,50307.85128,50307.85128,1.807,28.007,1.14,1.798,22.864,0.048552877,48552.87651
22 eDNA Pres I,G11,Ethanol,-20,1 year,52,Kit,1,7,50181.03123,50181.03123,1.83,28.032,1.14,1.798,22.864,0.033731099,33731.09929
22 eDNA Pres I,G12,Ethanol,-20,1 year,52,Kit,1,8,55082.46273,55082.46273,1.846,27.938,1.14,1.798,22.864,0.028017096,28017.09563
23 eDNA Pres I,F11,Ethanol,-20,1 year,52,Kit,1,9,53925.40246,53925.40246,1.824,28.057,1.14,1.782,22.836,0.029262945,29262.94519
22 eDNA Pres I,G2,Ethanol,-20,1 year,52,Kit,2,1,30440.6248,30440.6248,1.735,28.709,1.14,1.798,22.864,0.102367613,102367.6132
22 eDNA Pres I,G3,Ethanol,-20,1 year,52,Kit,2,2,32190.40483,32190.40483,1.815,28.742,1.14,1.798,22.864,0.027666011,27666.01116
22 eDNA Pres I,G4,Ethanol,-20,1 year,52,Kit,2,3,28347.73064,28347.73064,1.8,28.908,1.14,1.798,22.864,0.031929885,31929.88528
22 eDNA Pres I,G5,Ethanol,-20,1 year,52,Kit,2,4,33453.23727,33453.23727,1.863,28.71,1.14,1.798,22.864,0.013283097,13283.0967
22 eDNA Pres I,G6,Ethanol,-20,1 year,52,Kit,2,5,34567.72864,34567.72864,1.87,28.659,1.14,1.798,22.864,0.012264488,12264.48799
22 eDNA Pres I,G7,Ethanol,-20,1 year,52,Kit,2,6,33470.35497,33470.35497,1.841,28.698,1.14,1.798,22.864,0.018884444,18884.44432
22 eDNA Pres I,G8,Ethanol,-20,1 year,52,Kit,2,7,31762.61857,31762.61857,1.861,28.785,1.14,1.798,22.864,0.013056016,13056.01616
22 eDNA Pres I,G9,Ethanol,-20,1 year,52,Kit,2,8,34311.85335,34311.85335,1.846,28.666,1.14,1.798,22.864,0.017713777,17713.77673
22 eDNA Pres I,G10,Ethanol,-20,1 year,52,Kit,2,9,32108.35904,32108.35904,1.805,28.741,1.14,1.798,22.864,0.032608569,32608.56895
22 eDNA Pres I,H1,Ethanol,-20,1 year,52,Kit,3,1,44297.72496,44297.72496,1.847,28.255,1.14,1.798,22.864,0.022475395,22475.39477
22 eDNA Pres I,H2,Ethanol,-20,1 year,52,Kit,3,2,52532.76229,52532.76229,1.829,27.953,1.14,1.798,22.864,0.035826748,35826.74842
22 eDNA Pres I,H3,Ethanol,-20,1 year,52,Kit,3,3,56674.0036,56674.0036,1.812,27.825,1.14,1.798,22.864,0.049905216,49905.21627
22 eDNA Pres I,H4,Ethanol,-20,1 year,52,Kit,3,4,50132.75519,50132.75519,1.847,28.048,1.14,1.798,22.864,0.025557686,25557.68625
22 eDNA Pres I,H5,Ethanol,-20,1 year,52,Kit,3,5,54493.79608,54493.79608,1.805,27.867,1.14,1.798,22.864,0.054489145,54489.14523
22 eDNA Pres I,H6,Ethanol,-20,1 year,52,Kit,3,6,53671.35257,53671.35257,1.82,27.927,1.14,1.798,22.864,0.041838156,41838.15639
22 eDNA Pres I,H7,Ethanol,-20,1 year,52,Kit,3,7,51530.94232,51530.94232,1.811,27.964,1.14,1.798,22.864,0.046947562,46947.56168
22 eDNA Pres I,H8,Ethanol,-20,1 year,52,Kit,3,8,52522.64068,52522.64068,1.83,27.964,1.14,1.798,22.864,0.035011185,35011.18457
22 eDNA Pres I,H9,Ethanol,-20,1 year,52,Kit,3,9,50674.78865,50674.78865,1.793,27.964,1.14,1.798,22.864,0.061579194,61579.19399
23 eDNA Pres I,B4,Ethanol,-20,1 year,52,Kit,4,1,26724.16344,26724.16344,1.792,29.267,1.14,1.782,22.836,0.023644097,23644.09651
23 eDNA Pres I,B5,Ethanol,-20,1 year,52,Kit,4,2,32936.85615,32936.85615,1.851,29.017,1.14,1.782,22.836,0.010708198,10708.19785
23 eDNA Pres I,B6,Ethanol,-20,1 year,52,Kit,4,3,29869.70171,29869.70171,1.799,29.086,1.14,1.782,22.836,0.023415538,23415.53832
23 eDNA Pres I,B8,Ethanol,-20,1 year,52,Kit,4,4,29103.27725,29103.27725,1.83,29.16,1.14,1.782,22.836,0.013686215,13686.21518
23 eDNA Pres I,B9,Ethanol,-20,1 year,52,Kit,4,5,33411.78596,33411.78596,1.805,28.906,1.14,1.782,22.836,0.023733699,23733.69946
23 eDNA Pres I,B10,Ethanol,-20,1 year,52,Kit,4,6,30276.0601,30276.0601,1.84,29.133,1.14,1.782,22.836,0.01186241,11862.41042
23 eDNA Pres I,B11,Ethanol,-20,1 year,52,Kit,4,7,32492.30608,32492.30608,1.796,28.95,1.14,1.782,22.836,0.026778108,26778.10813
23 eDNA Pres I,B12,Ethanol,-20,1 year,52,Kit,4,8,31599.59242,31599.59242,1.834,29.059,1.14,1.782,22.836,0.013658568,13658.56846
23 eDNA Pres I,F12,Ethanol,-20,1 year,52,Kit,4,9,30376.0618,30376.0618,1.786,29.064,1.14,1.782,22.836,0.029092691,29092.69114
22 eDNA Pres I,B4,Ethanol,4,1 year,52,Kit,1,1,273801.8036,273801.8036,1.852,25.252,1.14,1.798,22.864,0.133934682,133934.6823
22 eDNA Pres I,B5,Ethanol,4,1 year,52,Kit,1,2,311229.4674,311229.4674,1.78,24.987,1.14,1.798,22.864,0.423323695,423323.6955
22 eDNA Pres I,B6,Ethanol,4,1 year,52,Kit,1,3,265053.7491,265053.7491,1.831,25.268,1.14,1.798,22.864,0.176292506,176292.5061
22 eDNA Pres I,B8,Ethanol,4,1 year,52,Kit,1,4,280849.576,280849.576,1.798,25.14,1.14,1.798,22.864,0.300778348,300778.3477
22 eDNA Pres I,B9,Ethanol,4,1 year,52,Kit,1,5,299260.1693,299260.1693,1.808,25.06,1.14,1.798,22.864,0.275112623,275112.6229
22 eDNA Pres I,B10,Ethanol,4,1 year,52,Kit,1,6,274893.5223,274893.5223,1.788,25.172,1.14,1.798,22.864,0.338476537,338476.5366
22 eDNA Pres I,B11,Ethanol,4,1 year,52,Kit,1,7,311409.4436,311409.4436,1.807,25.012,1.14,1.798,22.864,0.286885226,286885.2261
22 eDNA Pres I,B12,Ethanol,4,1 year,52,Kit,1,8,254109.472,254109.472,1.827,25.36,1.14,1.798,22.864,0.176551361,176551.3612
22 eDNA Pres I,F11,Ethanol,4,1 year,52,Kit,1,9,319011.0326,319011.0326,1.821,24.998,1.14,1.798,22.864,0.238698742,238698.7424
22 eDNA Pres I,C4,Ethanol,4,1 year,52,Kit,2,1,34631.50188,34631.50188,1.834,28.617,1.14,1.798,22.864,0.022050349,22050.34927
22 eDNA Pres I,C5,Ethanol,4,1 year,52,Kit,2,2,41223.26151,41223.26151,1.821,28.314,1.14,1.798,22.864,0.032492773,32492.77267
22 eDNA Pres I,C6,Ethanol,4,1 year,52,Kit,2,3,40709.842,40709.842,1.833,28.337,1.14,1.798,22.864,0.026482199,26482.19879
22 eDNA Pres I,C7,Ethanol,4,1 year,52,Kit,2,4,38291.75979,38291.75979,1.831,28.442,1.14,1.798,22.864,0.025706345,25706.34509
22 eDNA Pres I,C8,Ethanol,4,1 year,52,Kit,2,5,38871.03871,38871.03871,1.84,28.422,1.14,1.798,22.864,0.022765354,22765.35433
22 eDNA Pres I,C9,Ethanol,4,1 year,52,Kit,2,6,37966.2998,37966.2998,1.83,28.443,1.14,1.798,22.864,0.0262331,26233.09976
22 eDNA Pres I,C10,Ethanol,4,1 year,52,Kit,2,7,39132.38272,39132.38272,1.844,28.414,1.14,1.798,22.864,0.021547492,21547.49231
22 eDNA Pres I,C11,Ethanol,4,1 year,52,Kit,2,8,39207.91671,39207.91671,1.837,28.415,1.14,1.798,22.864,0.023843722,23843.72167
22 eDNA Pres I,C12,Ethanol,4,1 year,52,Kit,2,9,47320.82412,47320.82412,1.844,28.179,1.14,1.798,22.864,0.02458963,24589.62967
22 eDNA Pres I,D4,Ethanol,4,1 year,52,Kit,3,1,56823.2052,56823.2052,1.88,27.802,1.14,1.798,22.864,0.018239115,18239.11468
22 eDNA Pres I,D5,Ethanol,4,1 year,52,Kit,3,2,58715.30622,58715.30622,1.825,27.728,1.14,1.798,22.864,0.043743682,43743.68202
22 eDNA Pres I,D6,Ethanol,4,1 year,52,Kit,3,3,68410.26247,68410.26247,1.835,27.499,1.14,1.798,22.864,0.043203037,43203.03654
22 eDNA Pres I,D7,Ethanol,4,1 year,52,Kit,3,4,60958.87348,60958.87348,1.821,27.667,1.14,1.798,22.864,0.047927927,47927.92699
22 eDNA Pres I,D8,Ethanol,4,1 year,52,Kit,3,5,60833.83039,60833.83039,1.836,27.699,1.14,1.798,22.864,0.03730101,37301.01048
22 eDNA Pres I,D9,Ethanol,4,1 year,52,Kit,3,6,67834.98824,67834.98824,1.829,27.524,1.14,1.798,22.864,0.046449428,46449.42823
22 eDNA Pres I,D10,Ethanol,4,1 year,52,Kit,3,7,61118.64001,61118.64001,1.766,27.599,1.14,1.798,22.864,0.116235011,116235.0112
22 eDNA Pres I,D11,Ethanol,4,1 year,52,Kit,3,8,63675.80593,63675.80593,1.851,27.624,1.14,1.798,22.864,0.031337034,31337.03391
22 eDNA Pres I,D12,Ethanol,4,1 year,52,Kit,3,9,61514.40367,61514.40367,1.829,27.691,1.14,1.798,22.864,0.041940117,41940.11685
22 eDNA Pres I,E4,Ethanol,4,1 year,52,Kit,4,1,25974.08369,25974.08369,1.807,29.066,1.14,1.798,22.864,0.025833204,25833.20364
22 eDNA Pres I,E5,Ethanol,4,1 year,52,Kit,4,2,28336.2437,28336.2437,1.814,28.921,1.14,1.798,22.864,0.025164355,25164.35451
22 eDNA Pres I,E6,Ethanol,4,1 year,52,Kit,4,3,27267.02206,27267.02206,1.805,28.976,1.14,1.798,22.864,0.028406042,28406.04246
22 eDNA Pres I,E7,Ethanol,4,1 year,52,Kit,4,4,26512.66009,26512.66009,1.817,29.048,1.14,1.798,22.864,0.022251097,22251.09653
22 eDNA Pres I,E8,Ethanol,4,1 year,52,Kit,4,5,26608.49132,26608.49132,1.829,29.061,1.14,1.798,22.864,0.018191019,18191.01883
22 eDNA Pres I,E9,Ethanol,4,1 year,52,Kit,4,6,27941.45793,27941.45793,1.803,28.967,1.14,1.798,22.864,0.029262096,29262.09584
22 eDNA Pres I,E10,Ethanol,4,1 year,52,Kit,4,7,26878.31037,26878.31037,1.797,29.012,1.14,1.798,22.864,0.031466174,31466.17428
22 eDNA Pres I,E11,Ethanol,4,1 year,52,Kit,4,8,28375.19348,28375.19348,1.812,28.938,1.14,1.798,22.864,0.025969194,25969.19446
22 eDNA Pres I,E12,Ethanol,4,1 year,52,Kit,4,9,28277.29285,28277.29285,1.806,28.939,1.14,1.798,22.864,0.028444699,28444.69886
23 eDNA Pres I,F4,Frozen,-80,1 year,52,Kit,1,1,84606.68474,84606.68474,1.706,27.046,1.14,1.782,22.836,0.326523327,326523.3269
23 eDNA Pres I,F5,Frozen,-80,1 year,52,Kit,1,2,87924.88277,87924.88277,1.768,27.058,1.14,1.782,22.836,0.123480654,123480.6537
23 eDNA Pres I,F6,Frozen,-80,1 year,52,Kit,1,3,93996.39815,93996.39815,1.779,26.991,1.14,1.782,22.836,0.108289427,108289.4266
23 eDNA Pres I,F7,Frozen,-80,1 year,52,Kit,1,4,89680.1129,89680.1129,1.796,27.113,1.14,1.782,22.836,0.077542411,77542.41105
23 eDNA Pres I,F8,Frozen,-80,1 year,52,Kit,1,5,93026.10904,93026.10904,1.784,27.028,1.14,1.782,22.836,0.09845324,98453.24038
23 eDNA Pres I,F9,Frozen,-80,1 year,52,Kit,1,6,79863.76435,79863.76435,1.794,27.275,1.14,1.782,22.836,0.072687484,72687.484
23 eDNA Pres I,G11,Frozen,-80,1 year,52,Kit,1,7,89153.03648,89153.03648,1.81,27.133,1.14,1.782,22.836,0.062151445,62151.4448
23 eDNA Pres I,G12,Frozen,-80,1 year,52,Kit,1,8,91118.21651,91118.21651,1.819,27.13,1.14,1.782,22.836,0.054731425,54731.42528
24 eDNA Pres I and II,F12,Frozen,-80,1 year,52,Kit,1,9,83912.77492,83912.77492,1.736,27.093,1.14,1.804,22.93,0.276289361,276289.3611
23 eDNA Pres I,G2,Frozen,-80,1 year,52,Kit,2,1,68882.02578,68882.02578,1.882,27.704,1.14,1.782,22.836,0.015184494,15184.49399
23 eDNA Pres I,G3,Frozen,-80,1 year,52,Kit,2,2,71417.3466,71417.3466,1.865,27.601,1.14,1.782,22.836,0.020803829,20803.82935
23 eDNA Pres I,G4,Frozen,-80,1 year,52,Kit,2,3,62812.03777,62812.03777,1.824,27.763,1.14,1.782,22.836,0.034873732,34873.73231
23 eDNA Pres I,G5,Frozen,-80,1 year,52,Kit,2,4,67824.66918,67824.66918,1.838,27.676,1.14,1.782,22.836,0.029623099,29623.09852
23 eDNA Pres I,G6,Frozen,-80,1 year,52,Kit,2,5,74149.40745,74149.40745,1.844,27.517,1.14,1.782,22.836,0.029752966,29752.96562
23 eDNA Pres I,G7,Frozen,-80,1 year,52,Kit,2,6,86040.22115,86040.22115,1.831,27.225,1.14,1.782,22.836,0.043147955,43147.95501
23 eDNA Pres I,G8,Frozen,-80,1 year,52,Kit,2,7,70118.56139,70118.56139,1.788,27.533,1.14,1.782,22.836,0.068888231,68888.23069
23 eDNA Pres I,G9,Frozen,-80,1 year,52,Kit,2,8,67205.86866,67205.86866,1.805,27.636,1.14,1.782,22.836,0.049865865,49865.86516
23 eDNA Pres I,G10,Frozen,-80,1 year,52,Kit,2,9,69283.29915,69283.29915,1.807,27.561,1.14,1.782,22.836,0.050630021,50630.02073
23 eDNA Pres I,H1,Frozen,-80,1 year,52,Kit,3,1,44614.69501,44614.69501,1.806,28.367,1.14,1.782,22.836,0.03218776,32187.7596
23 eDNA Pres I,H2,Frozen,-80,1 year,52,Kit,3,2,43996.40486,43996.40486,1.81,28.391,1.14,1.782,22.836,0.029552521,29552.52065
23 eDNA Pres I,H3,Frozen,-80,1 year,52,Kit,3,3,47823.63027,47823.63027,1.81,28.241,1.14,1.782,22.836,0.03250339,32503.39006
23 eDNA Pres I,H4,Frozen,-80,1 year,52,Kit,3,4,56167.26726,56167.26726,1.809,28.002,1.14,1.782,22.836,0.037769283,37769.28304
23 eDNA Pres I,H5,Frozen,-80,1 year,52,Kit,3,5,47816.64163,47816.64163,1.809,28.225,1.14,1.782,22.836,0.0329296,32929.59989
23 eDNA Pres I,H6,Frozen,-80,1 year,52,Kit,3,6,47925.9938,47925.9938,1.798,28.214,1.14,1.782,22.836,0.039829488,39829.48822
23 eDNA Pres I,H7,Frozen,-80,1 year,52,Kit,3,7,57300.52665,57300.52665,1.771,27.878,1.14,1.782,22.836,0.073591403,73591.40269
23 eDNA Pres I,H8,Frozen,-80,1 year,52,Kit,3,8,51607.73173,51607.73173,1.813,28.102,1.14,1.782,22.836,0.033286743,33286.74259
23 eDNA Pres I,H9,Frozen,-80,1 year,52,Kit,3,9,46953.66696,46953.66696,1.827,28.287,1.14,1.782,22.836,0.024199347,24199.3468
24 eDNA Pres I and II,A4,Frozen,-80,1 year,52,Kit,4,1,55750.45571,55750.45571,1.794,27.922,1.14,1.804,22.93,0.069804463,69804.4632
24 eDNA Pres I and II,A5,Frozen,-80,1 year,52,Kit,4,2,68518.18413,68518.18413,1.763,27.436,1.14,1.804,22.93,0.149115794,149115.7938
24 eDNA Pres I and II,A6,Frozen,-80,1 year,52,Kit,4,3,70039.7864,70039.7864,1.796,27.479,1.14,1.804,22.93,0.088472612,88472.61235
24 eDNA Pres I and II,A7,Frozen,-80,1 year,52,Kit,4,4,69016.06917,69016.06917,1.753,27.442,1.14,1.804,22.93,0.174386856,174386.8565
24 eDNA Pres I and II,A8,Frozen,-80,1 year,52,Kit,4,5,67941.01,67941.01,1.831,27.558,1.14,1.804,22.93,0.049241978,49241.97777
24 eDNA Pres I and II,A9,Frozen,-80,1 year,52,Kit,4,6,68770.57254,68770.57254,1.843,27.544,1.14,1.804,22.93,0.041513563,41513.56343
24 eDNA Pres I and II,A10,Frozen,-80,1 year,52,Kit,4,7,76551.0574,76551.0574,1.787,27.308,1.14,1.804,22.93,0.111132246,111132.2455
24 eDNA Pres I and II,A11,Frozen,-80,1 year,52,Kit,4,8,76333.82082,76333.82082,1.818,27.371,1.14,1.804,22.93,0.0670913,67091.29981
24 eDNA Pres I and II,A12,Frozen,-80,1 year,52,Kit,4,9,77675.96841,77675.96841,1.765,27.336,1.14,1.804,22.93,0.153593343,153593.3431
23 eDNA Pres I,A4,Frozen,-20,1 year,52,Kit,1,1,70141.32291,70141.32291,1.803,1.803,1.14,1.782,22.836,211256.4254,2.11E+11
23 eDNA Pres I,A5,Frozen,-20,1 year,52,Kit,1,2,74082.7471,74082.7471,1.77,1.77,1.14,1.782,22.836,222844.731,2.23E+11
23 eDNA Pres I,A6,Frozen,-20,1 year,52,Kit,1,3,71579.36692,71579.36692,1.83,1.83,1.14,1.782,22.836,202379.7935,2.02E+11
23 eDNA Pres I,A7,Frozen,-20,1 year,52,Kit,1,4,71217.26871,71217.26871,1.795,1.795,1.14,1.782,22.836,214046.8486,2.14E+11
23 eDNA Pres I,A8,Frozen,-20,1 year,52,Kit,1,5,68346.12042,68346.12042,1.805,1.805,1.14,1.782,22.836,210698.5002,2.11E+11
23 eDNA Pres I,A9,Frozen,-20,1 year,52,Kit,1,6,73862.26952,73862.26952,1.767,1.767,1.14,1.782,22.836,223771.6855,2.24E+11
23 eDNA Pres I,A10,Frozen,-20,1 year,52,Kit,1,7,66530.21276,66530.21276,1.827,1.827,1.14,1.782,22.836,203530.5637,2.04E+11
23 eDNA Pres I,A11,Frozen,-20,1 year,52,Kit,1,8,79478.53953,79478.53953,1.861,1.861,1.14,1.782,22.836,192622.2864,1.93E+11
23 eDNA Pres I,A12,Frozen,-20,1 year,52,Kit,1,9,81861.76419,81861.76419,1.819,1.819,1.14,1.782,22.836,206211.9256,2.06E+11
23 eDNA Pres I,C4,Frozen,-20,1 year,52,Kit,2,1,57032.77886,57032.77886,1.796,27.96,1.14,1.782,22.836,0.04743791,47437.90972
23 eDNA Pres I,C5,Frozen,-20,1 year,52,Kit,2,2,59733.51747,59733.51747,1.799,27.871,1.14,1.782,22.836,0.048023518,48023.51797
23 eDNA Pres I,C6,Frozen,-20,1 year,52,Kit,2,3,56077.23445,56077.23445,1.812,28.001,1.14,1.782,22.836,0.036320992,36320.99187
23 eDNA Pres I,C7,Frozen,-20,1 year,52,Kit,2,4,64521.95346,64521.95346,1.807,27.717,1.14,1.782,22.836,0.046447215,46447.21496
23 eDNA Pres I,C8,Frozen,-20,1 year,52,Kit,2,5,56114.96791,56114.96791,1.796,27.985,1.14,1.782,22.836,0.046395994,46395.99369
23 eDNA Pres I,C9,Frozen,-20,1 year,52,Kit,2,6,59564.8922,59564.8922,1.801,27.89,1.14,1.782,22.836,0.045502835,45502.83461
23 eDNA Pres I,C10,Frozen,-20,1 year,52,Kit,2,7,59055.45503,59055.45503,1.796,27.899,1.14,1.782,22.836,0.049117416,49117.41564
23 eDNA Pres I,C11,Frozen,-20,1 year,52,Kit,2,8,59842.59769,59842.59769,1.701,27.675,1.14,1.782,22.836,0.250456826,250456.8256
23 eDNA Pres I,C12,Frozen,-20,1 year,52,Kit,2,9,55737.17505,55737.17505,1.799,27.993,1.14,1.782,22.836,0.044525311,44525.31119
23 eDNA Pres I,D4,Frozen,-20,1 year,52,Kit,3,1,46403.81783,46403.81783,1.814,28.317,1.14,1.782,22.836,0.029083161,29083.16103
23 eDNA Pres I,D5,Frozen,-20,1 year,52,Kit,3,2,45770.17576,45770.17576,1.768,28.253,1.14,1.782,22.836,0.062410661,62410.66145
23 eDNA Pres I,D6,Frozen,-20,1 year,52,Kit,3,3,49087.21149,49087.21149,1.738,28.085,1.14,1.782,22.836,0.11149055,111490.5497
23 eDNA Pres I,D7,Frozen,-20,1 year,52,Kit,3,4,45252.51314,45252.51314,1.783,28.309,1.14,1.782,22.836,0.04764303,47643.03049
23 eDNA Pres I,D8,Frozen,-20,1 year,52,Kit,3,5,55427.03718,55427.03718,1.805,28.006,1.14,1.782,22.836,0.040351592,40351.59227
23 eDNA Pres I,D9,Frozen,-20,1 year,52,Kit,3,6,52132.40162,52132.40162,1.81,28.115,1.14,1.782,22.836,0.03485375,34853.75045
23 eDNA Pres I,D10,Frozen,-20,1 year,52,Kit,3,7,51242.33291,51242.33291,1.789,28.105,1.14,1.782,22.836,0.048932016,48932.01605
23 eDNA Pres I,D11,Frozen,-20,1 year,52,Kit,3,8,50529.64017,50529.64017,1.817,28.172,1.14,1.782,22.836,0.030116458,30116.45818
23 eDNA Pres I,D12,Frozen,-20,1 year,52,Kit,3,9,45732.22622,45732.22622,1.854,28.4,1.14,1.782,22.836,0.014771323,14771.32257
23 eDNA Pres I,E4,Frozen,-20,1 year,52,Kit,4,1,46433.84367,46433.84367,1.81,28.281,1.14,1.782,22.836,0.031339151,31339.15103
23 eDNA Pres I,E5,Frozen,-20,1 year,52,Kit,4,2,48538.34584,48538.34584,1.786,28.178,1.14,1.782,22.836,0.048698122,48698.12215
23 eDNA Pres I,E6,Frozen,-20,1 year,52,Kit,4,3,53766.87646,53766.87646,1.785,28.027,1.14,1.782,22.836,0.0542054,54205.39995
23 eDNA Pres I,E7,Frozen,-20,1 year,52,Kit,4,4,60750.64465,60750.64465,1.798,27.866,1.14,1.782,22.836,0.048862667,48862.66683
23 eDNA Pres I,E8,Frozen,-20,1 year,52,Kit,4,5,48750.34094,48750.34094,1.813,28.225,1.14,1.782,22.836,0.03130745,31307.45033
23 eDNA Pres I,E9,Frozen,-20,1 year,52,Kit,4,6,52103.6759,52103.6759,1.792,28.079,1.14,1.782,22.836,0.04695152,46951.5197
23 eDNA Pres I,E10,Frozen,-20,1 year,52,Kit,4,7,50599.72778,50599.72778,1.802,28.133,1.14,1.782,22.836,0.038769499,38769.49889
23 eDNA Pres I,E11,Frozen,-20,1 year,52,Kit,4,8,54034.73228,54034.73228,1.813,28.041,1.14,1.782,22.836,0.034754829,34754.82882
23 eDNA Pres I,E12,Frozen,-20,1 year,52,Kit,4,9,55862.42303,55862.42303,1.844,28.054,1.14,1.782,22.836,0.021460577,21460.57689
21 eDNA Pres I,F4,Longmires,4,1 year,52,PCI,1,1,390.59698,7811.9396,1.801,36.027,1.14,1.805,22.811,0.00050783,507.8297394
21 eDNA Pres I,F5,Longmires,4,1 year,52,PCI,1,2,444.16345,8883.269,1.785,35.776,1.14,1.805,22.811,0.000809548,809.5482104
21 eDNA Pres I,F6,Longmires,4,1 year,52,PCI,1,3,559.26002,11185.2004,1.757,35.323,1.14,1.805,22.811,0.001838332,1838.331836
21 eDNA Pres I,F7,Longmires,4,1 year,52,PCI,1,4,182.66772,3653.3544,1.799,37.273,1.14,1.805,22.811,0.000253595,253.5953172
21 eDNA Pres I,F8,Longmires,4,1 year,52,PCI,1,5,328.94913,6578.9826,1.815,36.28,1.14,1.805,22.811,0.000327406,327.4061734
21 eDNA Pres I,F9,Longmires,4,1 year,52,PCI,1,6,448.82242,8976.4484,1.774,35.766,1.14,1.805,22.811,0.001007149,1007.148902
21 eDNA Pres I,G11,Longmires,4,1 year,52,PCI,1,7,346.21381,6924.2762,1.785,36.175,1.14,1.805,22.811,0.000632825,632.8247728
21 eDNA Pres I,G12,Longmires,4,1 year,52,PCI,1,8,745.84346,14916.8692,1.767,34.9,1.14,1.805,22.811,0.001905857,1905.856691
22 eDNA Pres I,F12,Longmires,4,1 year,52,PCI,1,9,344.04057,6880.8114,1.852,36.182,1.14,1.798,22.864,0.000159224,159.2237456
21 eDNA Pres I,G2,Longmires,4,1 year,52,PCI,2,1,842.15426,16843.0852,1.826,34.752,1.14,1.805,22.811,0.000661041,661.04082
21 eDNA Pres I,G3,Longmires,4,1 year,52,PCI,2,2,783.13507,15662.7014,1.799,34.859,1.14,1.805,22.811,0.001048841,1048.840648
21 eDNA Pres I,G4,Longmires,4,1 year,52,PCI,2,3,690.79013,13815.8026,1.834,35.08,1.14,1.805,22.811,0.000467345,467.3451959
21 eDNA Pres I,G5,Longmires,4,1 year,52,PCI,2,4,451.62303,9032.4606,1.815,35.806,1.14,1.805,22.811,0.000430611,430.6108727
21 eDNA Pres I,G6,Longmires,4,1 year,52,PCI,2,5,1239.51188,24790.2376,1.803,34.082,1.14,1.805,22.811,0.001517188,1517.188044
21 eDNA Pres I,G7,Longmires,4,1 year,52,PCI,2,6,923.39766,18467.9532,1.782,34.545,1.14,1.805,22.811,0.001739469,1739.468617
21 eDNA Pres I,G8,Longmires,4,1 year,52,PCI,2,7,418.99073,8379.8146,1.834,35.947,1.14,1.805,22.811,0.000275065,275.0654
21 eDNA Pres I,G9,Longmires,4,1 year,52,PCI,2,8,1168.37083,23367.4166,1.81,34.175,1.14,1.805,22.811,0.001272795,1272.795369
